"Dado5","Dado10","Dado20","Dado40","Coluna.controle"
-2.26885860972794,-2.26885860972794,NA,NA,-2.26885860972794
-0.475123546345656,-0.475123546345656,-0.475123546345656,-0.475123546345656,-0.475123546345656
-1.85048425184796,-1.85048425184796,NA,NA,-1.85048425184796
-1.71168767999638,-1.71168767999638,NA,NA,-1.71168767999638
-0.937456257941407,-0.937456257941407,-0.937456257941407,NA,-0.937456257941407
-0.52322075210016,-0.52322075210016,-0.52322075210016,NA,-0.52322075210016
-0.450393518743748,-0.450393518743748,-0.450393518743748,-0.450393518743748,-0.450393518743748
-0.456942431770614,-0.456942431770614,-0.456942431770614,-0.456942431770614,-0.456942431770614
-0.728630032599426,-0.728630032599426,-0.728630032599426,NA,-0.728630032599426
-0.497703743183846,-0.497703743183846,-0.497703743183846,-0.497703743183846,-0.497703743183846
0.287177408659605,0.287177408659605,0.287177408659605,0.287177408659605,0.287177408659605
-0.780181589851171,-0.780181589851171,-0.780181589851171,NA,-0.780181589851171
-0.0570178544284584,-0.0570178544284584,-0.0570178544284584,-0.0570178544284584,-0.0570178544284584
0.531320222886972,0.531320222886972,0.531320222886972,0.531320222886972,0.531320222886972
-0.468701802782535,-0.468701802782535,-0.468701802782535,-0.468701802782535,-0.468701802782535
-0.782272712492169,-0.782272712492169,-0.782272712492169,NA,-0.782272712492169
-1.93140062135067,-1.93140062135067,NA,NA,-1.93140062135067
-1.08394734789415,-1.08394734789415,-1.08394734789415,NA,-1.08394734789415
-2.20400985928302,-2.20400985928302,NA,NA,-2.20400985928302
-1.41709994645055,-1.41709994645055,-1.41709994645055,NA,-1.41709994645055
-2.19221935501728,-2.19221935501728,NA,NA,-2.19221935501728
-0.867785667154373,-0.867785667154373,-0.867785667154373,NA,-0.867785667154373
-1.48907793944889,-1.48907793944889,-1.48907793944889,NA,-1.48907793944889
-0.791085481050753,-0.791085481050753,-0.791085481050753,NA,-0.791085481050753
-0.419047947892885,-0.419047947892885,-0.419047947892885,-0.419047947892885,-0.419047947892885
0.907777302316926,0.907777302316926,0.907777302316926,0.907777302316926,0.907777302316926
-0.646962712305513,-0.646962712305513,-0.646962712305513,NA,-0.646962712305513
2.69758086052414,2.69758086052414,2.69758086052414,2.69758086052414,2.69758086052414
1.93718018201685,1.93718018201685,1.93718018201685,1.93718018201685,1.93718018201685
1.97727662801553,1.97727662801553,1.97727662801553,1.97727662801553,1.97727662801553
-0.225323176206613,-0.225323176206613,-0.225323176206613,-0.225323176206613,-0.225323176206613
1.28253494631,1.28253494631,1.28253494631,1.28253494631,1.28253494631
1.55014550776485,1.55014550776485,1.55014550776485,1.55014550776485,1.55014550776485
0.903318989351423,0.903318989351423,0.903318989351423,0.903318989351423,0.903318989351423
1.25184750352251,1.25184750352251,1.25184750352251,1.25184750352251,1.25184750352251
1.81110924762555,1.81110924762555,1.81110924762555,1.81110924762555,1.81110924762555
1.33904158177655,1.33904158177655,1.33904158177655,1.33904158177655,1.33904158177655
1.39398851908845,1.39398851908845,1.39398851908845,1.39398851908845,1.39398851908845
1.16590987977027,1.16590987977027,1.16590987977027,1.16590987977027,1.16590987977027
-0.482292473217782,-0.482292473217782,-0.482292473217782,-0.482292473217782,-0.482292473217782
0.480099908404896,0.480099908404896,0.480099908404896,0.480099908404896,0.480099908404896
-0.963133993431843,-0.963133993431843,-0.963133993431843,NA,-0.963133993431843
-1.05734699064267,-1.05734699064267,-1.05734699064267,NA,-1.05734699064267
-0.373780282120002,-0.373780282120002,-0.373780282120002,-0.373780282120002,-0.373780282120002
0.394588131619645,0.394588131619645,0.394588131619645,0.394588131619645,0.394588131619645
0.546483145814615,0.546483145814615,0.546483145814615,0.546483145814615,0.546483145814615
0.98532222812639,0.98532222812639,0.98532222812639,0.98532222812639,0.98532222812639
2.83425740639699,2.83425740639699,2.83425740639699,2.83425740639699,2.83425740639699
0.263024241101487,0.263024241101487,0.263024241101487,0.263024241101487,0.263024241101487
1.00176283178466,1.00176283178466,1.00176283178466,1.00176283178466,1.00176283178466
0.197815070750038,0.197815070750038,0.197815070750038,0.197815070750038,0.197815070750038
-0.405513148394217,-0.405513148394217,-0.405513148394217,-0.405513148394217,-0.405513148394217
1.54812242361431,1.54812242361431,1.54812242361431,1.54812242361431,1.54812242361431
0.166184397422237,0.166184397422237,0.166184397422237,0.166184397422237,0.166184397422237
0.56398348213787,0.56398348213787,0.56398348213787,0.56398348213787,0.56398348213787
-0.0975631701624767,-0.0975631701624767,-0.0975631701624767,-0.0975631701624767,-0.0975631701624767
1.83994412445688,1.83994412445688,1.83994412445688,1.83994412445688,1.83994412445688
0.797380943065632,0.797380943065632,0.797380943065632,0.797380943065632,0.797380943065632
2.47084228757598,2.47084228757598,2.47084228757598,2.47084228757598,2.47084228757598
2.91629537695747,2.91629537695747,2.91629537695747,2.91629537695747,2.91629537695747
0.559358982916889,0.559358982916889,0.559358982916889,0.559358982916889,0.559358982916889
2.40115165475284,2.40115165475284,2.40115165475284,2.40115165475284,2.40115165475284
2.20137242285412,2.20137242285412,2.20137242285412,2.20137242285412,2.20137242285412
0.719860793668126,0.719860793668126,0.719860793668126,0.719860793668126,0.719860793668126
0.712161683643674,0.712161683643674,0.712161683643674,0.712161683643674,0.712161683643674
1.39651187840819,1.39651187840819,1.39651187840819,1.39651187840819,1.39651187840819
1.69897268347275,1.69897268347275,1.69897268347275,1.69897268347275,1.69897268347275
3.01470330855901,3.01470330855901,3.01470330855901,3.01470330855901,3.01470330855901
3.30479897110024,3.30479897110024,3.30479897110024,3.30479897110024,3.30479897110024
3.00158935846499,3.00158935846499,3.00158935846499,3.00158935846499,3.00158935846499
3.72208969122328,3.72208969122328,3.72208969122328,3.72208969122328,3.72208969122328
4.54707851404576,4.54707851404576,4.54707851404576,4.54707851404576,4.54707851404576
3.77561086444548,3.77561086444548,3.77561086444548,3.77561086444548,3.77561086444548
3.41377130768971,3.41377130768971,3.41377130768971,3.41377130768971,3.41377130768971
2.6230199530419,2.6230199530419,2.6230199530419,2.6230199530419,2.6230199530419
2.9926723614461,2.9926723614461,2.9926723614461,2.9926723614461,2.9926723614461
1.61857115910694,1.61857115910694,1.61857115910694,1.61857115910694,1.61857115910694
0.475604228967228,0.475604228967228,0.475604228967228,0.475604228967228,0.475604228967228
0.682011222428623,0.682011222428623,0.682011222428623,0.682011222428623,0.682011222428623
0.618609279649005,0.618609279649005,0.618609279649005,0.618609279649005,0.618609279649005
0.990643037094791,0.990643037094791,0.990643037094791,0.990643037094791,0.990643037094791
0.866735352567846,0.866735352567846,0.866735352567846,0.866735352567846,0.866735352567846
0.0476035686440204,0.0476035686440204,0.0476035686440204,0.0476035686440204,0.0476035686440204
-0.0231752016958156,-0.0231752016958156,-0.0231752016958156,-0.0231752016958156,-0.0231752016958156
-1.28825440583266,-1.28825440583266,-1.28825440583266,NA,-1.28825440583266
-0.0781063082938894,-0.0781063082938894,-0.0781063082938894,-0.0781063082938894,-0.0781063082938894
0.678945147003264,0.678945147003264,0.678945147003264,0.678945147003264,0.678945147003264
-0.266279305851025,-0.266279305851025,-0.266279305851025,-0.266279305851025,-0.266279305851025
0.640576347652723,0.640576347652723,0.640576347652723,0.640576347652723,0.640576347652723
-0.769956528436669,-0.769956528436669,-0.769956528436669,NA,-0.769956528436669
0.0531337568896789,0.0531337568896789,0.0531337568896789,0.0531337568896789,0.0531337568896789
0.178753183598811,0.178753183598811,0.178753183598811,0.178753183598811,0.178753183598811
1.67235847994204,1.67235847994204,1.67235847994204,1.67235847994204,1.67235847994204
0.977602273427518,0.977602273427518,0.977602273427518,0.977602273427518,0.977602273427518
1.61059308742905,1.61059308742905,1.61059308742905,1.61059308742905,1.61059308742905
1.08298599457868,1.08298599457868,1.08298599457868,1.08298599457868,1.08298599457868
1.10469018553157,1.10469018553157,1.10469018553157,1.10469018553157,1.10469018553157
0.633548840772932,0.633548840772932,0.633548840772932,0.633548840772932,0.633548840772932
-0.00859233116300795,-0.00859233116300795,-0.00859233116300795,-0.00859233116300795,-0.00859233116300795
-1.03832069042859,-1.03832069042859,-1.03832069042859,NA,-1.03832069042859
0.0309743950059149,0.0309743950059149,0.0309743950059149,0.0309743950059149,0.0309743950059149
1.76146859411021,1.76146859411021,1.76146859411021,1.76146859411021,1.76146859411021
-1.1015961535263,-1.1015961535263,-1.1015961535263,NA,-1.1015961535263
-1.50509392841107,-1.50509392841107,-1.50509392841107,NA,-1.50509392841107
-1.08802526031397,-1.08802526031397,-1.08802526031397,NA,-1.08802526031397
-2.39100260944502,-2.39100260944502,NA,NA,-2.39100260944502
-2.21969172780185,-2.21969172780185,NA,NA,-2.21969172780185
-2.44603384827213,-2.44603384827213,NA,NA,-2.44603384827213
-2.86232558444765,NA,NA,NA,-2.86232558444765
-2.74123777246576,-2.74123777246576,NA,NA,-2.74123777246576
-2.86849243461854,NA,NA,NA,-2.86849243461854
-2.18737040885887,-2.18737040885887,NA,NA,-2.18737040885887
NA,NA,NA,NA,-4.17835240050078
NA,NA,NA,NA,-4.62924166731285
NA,NA,NA,NA,-3.64521455293584
NA,NA,NA,NA,-4.57938873325441
NA,NA,NA,NA,-4.34243006603504
NA,NA,NA,NA,-5.06873021876935
NA,NA,NA,NA,-3.72287076514549
NA,NA,NA,NA,-4.39507980103985
-3.39623574828673,NA,NA,NA,-3.39623574828673
NA,NA,NA,NA,-3.61360889755692
NA,NA,NA,NA,-4.14910333697446
-2.71581296674749,-2.71581296674749,NA,NA,-2.71581296674749
-3.15937513353613,NA,NA,NA,-3.15937513353613
-2.05589502046167,-2.05589502046167,NA,NA,-2.05589502046167
-0.635305613417036,-0.635305613417036,-0.635305613417036,NA,-0.635305613417036
-0.42958130708606,-0.42958130708606,-0.42958130708606,-0.42958130708606,-0.42958130708606
-0.801977317817617,-0.801977317817617,-0.801977317817617,NA,-0.801977317817617
-1.45700537286472,-1.45700537286472,-1.45700537286472,NA,-1.45700537286472
-0.931881304106975,-0.931881304106975,-0.931881304106975,NA,-0.931881304106975
-1.13323862450772,-1.13323862450772,-1.13323862450772,NA,-1.13323862450772
-0.163485927311487,-0.163485927311487,-0.163485927311487,-0.163485927311487,-0.163485927311487
0.266248804921992,0.266248804921992,0.266248804921992,0.266248804921992,0.266248804921992
1.61952887853876,1.61952887853876,1.61952887853876,1.61952887853876,1.61952887853876
1.90645127809698,1.90645127809698,1.90645127809698,1.90645127809698,1.90645127809698
1.24415792945963,1.24415792945963,1.24415792945963,1.24415792945963,1.24415792945963
1.357242671959,1.357242671959,1.357242671959,1.357242671959,1.357242671959
1.07078827141516,1.07078827141516,1.07078827141516,1.07078827141516,1.07078827141516
0.157201428338367,0.157201428338367,0.157201428338367,0.157201428338367,0.157201428338367
-0.361368020622424,-0.361368020622424,-0.361368020622424,-0.361368020622424,-0.361368020622424
0.621556737901802,0.621556737901802,0.621556737901802,0.621556737901802,0.621556737901802
2.90844865631466,2.90844865631466,2.90844865631466,2.90844865631466,2.90844865631466
0.0563356956819023,0.0563356956819023,0.0563356956819023,0.0563356956819023,0.0563356956819023
2.59042196268284,2.59042196268284,2.59042196268284,2.59042196268284,2.59042196268284
1.24756910887906,1.24756910887906,1.24756910887906,1.24756910887906,1.24756910887906
0.73343903128897,0.73343903128897,0.73343903128897,0.73343903128897,0.73343903128897
1.56435197966942,1.56435197966942,1.56435197966942,1.56435197966942,1.56435197966942
0.964595447379768,0.964595447379768,0.964595447379768,0.964595447379768,0.964595447379768
0.681502956693849,0.681502956693849,0.681502956693849,0.681502956693849,0.681502956693849
2.12085757394802,2.12085757394802,2.12085757394802,2.12085757394802,2.12085757394802
2.84062951462701,2.84062951462701,2.84062951462701,2.84062951462701,2.84062951462701
1.59507581666483,1.59507581666483,1.59507581666483,1.59507581666483,1.59507581666483
1.16993116881285,1.16993116881285,1.16993116881285,1.16993116881285,1.16993116881285
-0.538453428851609,-0.538453428851609,-0.538453428851609,NA,-0.538453428851609
1.07554980514999,1.07554980514999,1.07554980514999,1.07554980514999,1.07554980514999
0.439395697407791,0.439395697407791,0.439395697407791,0.439395697407791,0.439395697407791
-2.442924531419,-2.442924531419,NA,NA,-2.442924531419
-3.03888731372207,NA,NA,NA,-3.03888731372207
-1.1560433136013,-1.1560433136013,-1.1560433136013,NA,-1.1560433136013
-3.21495655515656,NA,NA,NA,-3.21495655515656
-0.93717966626778,-0.93717966626778,-0.93717966626778,NA,-0.93717966626778
-1.45769945180444,-1.45769945180444,-1.45769945180444,NA,-1.45769945180444
0.140405992278931,0.140405992278931,0.140405992278931,0.140405992278931,0.140405992278931
-0.47048809630355,-0.47048809630355,-0.47048809630355,-0.47048809630355,-0.47048809630355
0.0693135693537364,0.0693135693537364,0.0693135693537364,0.0693135693537364,0.0693135693537364
-0.391811741981171,-0.391811741981171,-0.391811741981171,-0.391811741981171,-0.391811741981171
-0.100697636144597,-0.100697636144597,-0.100697636144597,-0.100697636144597,-0.100697636144597
-0.522764861678998,-0.522764861678998,-0.522764861678998,NA,-0.522764861678998
0.643903824766577,0.643903824766577,0.643903824766577,0.643903824766577,0.643903824766577
-0.54794188670289,-0.54794188670289,-0.54794188670289,NA,-0.54794188670289
2.14605681646691,2.14605681646691,2.14605681646691,2.14605681646691,2.14605681646691
0.203479981562988,0.203479981562988,0.203479981562988,0.203479981562988,0.203479981562988
0.52629496913936,0.52629496913936,0.52629496913936,0.52629496913936,0.52629496913936
-1.12250713694456,-1.12250713694456,-1.12250713694456,NA,-1.12250713694456
-0.704466732415623,-0.704466732415623,-0.704466732415623,NA,-0.704466732415623
-0.697929115154729,-0.697929115154729,-0.697929115154729,NA,-0.697929115154729
0.972794198183038,0.972794198183038,0.972794198183038,0.972794198183038,0.972794198183038
-0.0398564691170549,-0.0398564691170549,-0.0398564691170549,-0.0398564691170549,-0.0398564691170549
0.457407135810995,0.457407135810995,0.457407135810995,0.457407135810995,0.457407135810995
0.282873678948899,0.282873678948899,0.282873678948899,0.282873678948899,0.282873678948899
0.811023295777838,0.811023295777838,0.811023295777838,0.811023295777838,0.811023295777838
-0.248339012895234,-0.248339012895234,-0.248339012895234,-0.248339012895234,-0.248339012895234
0.361284938287047,0.361284938287047,0.361284938287047,0.361284938287047,0.361284938287047
0.0429528028134263,0.0429528028134263,0.0429528028134263,0.0429528028134263,0.0429528028134263
1.49361461997255,1.49361461997255,1.49361461997255,1.49361461997255,1.49361461997255
0.306945286024506,0.306945286024506,0.306945286024506,0.306945286024506,0.306945286024506
1.21966196152353,1.21966196152353,1.21966196152353,1.21966196152353,1.21966196152353
0.699178610705633,0.699178610705633,0.699178610705633,0.699178610705633,0.699178610705633
1.07144450435077,1.07144450435077,1.07144450435077,1.07144450435077,1.07144450435077
-0.548120615676119,-0.548120615676119,-0.548120615676119,NA,-0.548120615676119
0.248273997965696,0.248273997965696,0.248273997965696,0.248273997965696,0.248273997965696
-0.317658044782797,-0.317658044782797,-0.317658044782797,-0.317658044782797,-0.317658044782797
0.392973142158423,0.392973142158423,0.392973142158423,0.392973142158423,0.392973142158423
0.00754494111881016,0.00754494111881016,0.00754494111881016,0.00754494111881016,0.00754494111881016
0.40996531134259,0.40996531134259,0.40996531134259,0.40996531134259,0.40996531134259
1.3224679507757,1.3224679507757,1.3224679507757,1.3224679507757,1.3224679507757
0.129677655276457,0.129677655276457,0.129677655276457,0.129677655276457,0.129677655276457
2.53884716838414,2.53884716838414,2.53884716838414,2.53884716838414,2.53884716838414
0.467018718623715,0.467018718623715,0.467018718623715,0.467018718623715,0.467018718623715
0.748903811013908,0.748903811013908,0.748903811013908,0.748903811013908,0.748903811013908
0.431859058680972,0.431859058680972,0.431859058680972,0.431859058680972,0.431859058680972
1.00184197536449,1.00184197536449,1.00184197536449,1.00184197536449,1.00184197536449
1.82093509149242,1.82093509149242,1.82093509149242,1.82093509149242,1.82093509149242
0.842894040544205,0.842894040544205,0.842894040544205,0.842894040544205,0.842894040544205
1.77000077278442,1.77000077278442,1.77000077278442,1.77000077278442,1.77000077278442
1.95573292131804,1.95573292131804,1.95573292131804,1.95573292131804,1.95573292131804
0.171238004678964,0.171238004678964,0.171238004678964,0.171238004678964,0.171238004678964
-0.832645143076228,-0.832645143076228,-0.832645143076228,NA,-0.832645143076228
-1.47618582038364,-1.47618582038364,-1.47618582038364,NA,-1.47618582038364
-0.514874564509452,-0.514874564509452,-0.514874564509452,NA,-0.514874564509452
-2.25508201895454,-2.25508201895454,NA,NA,-2.25508201895454
-3.27526654353027,NA,NA,NA,-3.27526654353027
-1.26761920234674,-1.26761920234674,-1.26761920234674,NA,-1.26761920234674
-0.994013926527094,-0.994013926527094,-0.994013926527094,NA,-0.994013926527094
-0.532565811374842,-0.532565811374842,-0.532565811374842,NA,-0.532565811374842
-0.0876286690496103,-0.0876286690496103,-0.0876286690496103,-0.0876286690496103,-0.0876286690496103
-0.906207447270746,-0.906207447270746,-0.906207447270746,NA,-0.906207447270746
0.0543920714283814,0.0543920714283814,0.0543920714283814,0.0543920714283814,0.0543920714283814
0.582295505719169,0.582295505719169,0.582295505719169,0.582295505719169,0.582295505719169
-0.766503323206301,-0.766503323206301,-0.766503323206301,NA,-0.766503323206301
-0.838139283418518,-0.838139283418518,-0.838139283418518,NA,-0.838139283418518
1.23085804639629,1.23085804639629,1.23085804639629,1.23085804639629,1.23085804639629
-0.906162275849412,-0.906162275849412,-0.906162275849412,NA,-0.906162275849412
-0.177464489926761,-0.177464489926761,-0.177464489926761,-0.177464489926761,-0.177464489926761
-2.01919092300438,-2.01919092300438,NA,NA,-2.01919092300438
0.710041685051189,0.710041685051189,0.710041685051189,0.710041685051189,0.710041685051189
0.161608269770236,0.161608269770236,0.161608269770236,0.161608269770236,0.161608269770236
0.645649130480838,0.645649130480838,0.645649130480838,0.645649130480838,0.645649130480838
1.13577706341426,1.13577706341426,1.13577706341426,1.13577706341426,1.13577706341426
2.42168147295666,2.42168147295666,2.42168147295666,2.42168147295666,2.42168147295666
0.38634374784149,0.38634374784149,0.38634374784149,0.38634374784149,0.38634374784149
0.0340983526007861,0.0340983526007861,0.0340983526007861,0.0340983526007861,0.0340983526007861
0.417407653486311,0.417407653486311,0.417407653486311,0.417407653486311,0.417407653486311
-0.275055041692556,-0.275055041692556,-0.275055041692556,-0.275055041692556,-0.275055041692556
-0.34072076785689,-0.34072076785689,-0.34072076785689,-0.34072076785689,-0.34072076785689
-1.26183153086261,-1.26183153086261,-1.26183153086261,NA,-1.26183153086261
0.739866333969432,0.739866333969432,0.739866333969432,0.739866333969432,0.739866333969432
1.35848647279116,1.35848647279116,1.35848647279116,1.35848647279116,1.35848647279116
1.94060937724798,1.94060937724798,1.94060937724798,1.94060937724798,1.94060937724798
-0.17629613073794,-0.17629613073794,-0.17629613073794,-0.17629613073794,-0.17629613073794
0.906681098744897,0.906681098744897,0.906681098744897,0.906681098744897,0.906681098744897
0.897174884695928,0.897174884695928,0.897174884695928,0.897174884695928,0.897174884695928
0.961556163124707,0.961556163124707,0.961556163124707,0.961556163124707,0.961556163124707
1.84362855930998,1.84362855930998,1.84362855930998,1.84362855930998,1.84362855930998
1.83989998843176,1.83989998843176,1.83989998843176,1.83989998843176,1.83989998843176
2.79487202577865,2.79487202577865,2.79487202577865,2.79487202577865,2.79487202577865
1.33663716391691,1.33663716391691,1.33663716391691,1.33663716391691,1.33663716391691
2.27337686664874,2.27337686664874,2.27337686664874,2.27337686664874,2.27337686664874
1.29987942992447,1.29987942992447,1.29987942992447,1.29987942992447,1.29987942992447
2.45645097479188,2.45645097479188,2.45645097479188,2.45645097479188,2.45645097479188
2.07399965337457,2.07399965337457,2.07399965337457,2.07399965337457,2.07399965337457
1.51516235785922,1.51516235785922,1.51516235785922,1.51516235785922,1.51516235785922
1.05327822459627,1.05327822459627,1.05327822459627,1.05327822459627,1.05327822459627
0.601582779577198,0.601582779577198,0.601582779577198,0.601582779577198,0.601582779577198
2.0842270265627,2.0842270265627,2.0842270265627,2.0842270265627,2.0842270265627
1.66349971690668,1.66349971690668,1.66349971690668,1.66349971690668,1.66349971690668
1.92136082311156,1.92136082311156,1.92136082311156,1.92136082311156,1.92136082311156
1.80729676047806,1.80729676047806,1.80729676047806,1.80729676047806,1.80729676047806
1.29149438016594,1.29149438016594,1.29149438016594,1.29149438016594,1.29149438016594
0.314071936323233,0.314071936323233,0.314071936323233,0.314071936323233,0.314071936323233
2.23565150797472,2.23565150797472,2.23565150797472,2.23565150797472,2.23565150797472
0.703034289408975,0.703034289408975,0.703034289408975,0.703034289408975,0.703034289408975
1.63354846658433,1.63354846658433,1.63354846658433,1.63354846658433,1.63354846658433
1.90235771956474,1.90235771956474,1.90235771956474,1.90235771956474,1.90235771956474
2.5245304823782,2.5245304823782,2.5245304823782,2.5245304823782,2.5245304823782
3.16330757446726,3.16330757446726,3.16330757446726,3.16330757446726,3.16330757446726
1.62220831845334,1.62220831845334,1.62220831845334,1.62220831845334,1.62220831845334
1.19933409436189,1.19933409436189,1.19933409436189,1.19933409436189,1.19933409436189
2.83266692808374,2.83266692808374,2.83266692808374,2.83266692808374,2.83266692808374
1.85966514265101,1.85966514265101,1.85966514265101,1.85966514265101,1.85966514265101
1.07695226950102,1.07695226950102,1.07695226950102,1.07695226950102,1.07695226950102
1.28938881936747,1.28938881936747,1.28938881936747,1.28938881936747,1.28938881936747
1.04185612118072,1.04185612118072,1.04185612118072,1.04185612118072,1.04185612118072
1.13199951284961,1.13199951284961,1.13199951284961,1.13199951284961,1.13199951284961
1.18611648491755,1.18611648491755,1.18611648491755,1.18611648491755,1.18611648491755
3.27175548218782,3.27175548218782,3.27175548218782,3.27175548218782,3.27175548218782
0.909907927785158,0.909907927785158,0.909907927785158,0.909907927785158,0.909907927785158
1.09570670100369,1.09570670100369,1.09570670100369,1.09570670100369,1.09570670100369
-0.547960555435847,-0.547960555435847,-0.547960555435847,NA,-0.547960555435847
0.873722799523917,0.873722799523917,0.873722799523917,0.873722799523917,0.873722799523917
0.28601008253992,0.28601008253992,0.28601008253992,0.28601008253992,0.28601008253992
0.571035323522186,0.571035323522186,0.571035323522186,0.571035323522186,0.571035323522186
1.08871092738101,1.08871092738101,1.08871092738101,1.08871092738101,1.08871092738101
-1.12236398589068,-1.12236398589068,-1.12236398589068,NA,-1.12236398589068
-0.558587058087413,-0.558587058087413,-0.558587058087413,NA,-0.558587058087413
-1.10321053349711,-1.10321053349711,-1.10321053349711,NA,-1.10321053349711
-1.11520074964994,-1.11520074964994,-1.11520074964994,NA,-1.11520074964994
-0.505497621033605,-0.505497621033605,-0.505497621033605,NA,-0.505497621033605
-0.346080371944905,-0.346080371944905,-0.346080371944905,-0.346080371944905,-0.346080371944905
-0.573729220584989,-0.573729220584989,-0.573729220584989,NA,-0.573729220584989
-0.954899080700926,-0.954899080700926,-0.954899080700926,NA,-0.954899080700926
-2.74620770064101,-2.74620770064101,NA,NA,-2.74620770064101
-2.6492618274698,-2.6492618274698,NA,NA,-2.6492618274698
-2.5140940434528,-2.5140940434528,NA,NA,-2.5140940434528
-2.78390443804915,NA,NA,NA,-2.78390443804915
-3.23136808369743,NA,NA,NA,-3.23136808369743
-0.618277315467894,-0.618277315467894,-0.618277315467894,NA,-0.618277315467894
-1.4916227798947,-1.4916227798947,-1.4916227798947,NA,-1.4916227798947
-2.41155323243771,-2.41155323243771,NA,NA,-2.41155323243771
-2.20776792135759,-2.20776792135759,NA,NA,-2.20776792135759
-1.31912526727128,-1.31912526727128,-1.31912526727128,NA,-1.31912526727128
NA,NA,NA,NA,-3.75293609422288
-3.26656595462035,NA,NA,NA,-3.26656595462035
-3.37500125808116,NA,NA,NA,-3.37500125808116
-1.43339814573984,-1.43339814573984,-1.43339814573984,NA,-1.43339814573984
-0.666035654659723,-0.666035654659723,-0.666035654659723,NA,-0.666035654659723
-0.422797369531616,-0.422797369531616,-0.422797369531616,-0.422797369531616,-0.422797369531616
0.446499941872576,0.446499941872576,0.446499941872576,0.446499941872576,0.446499941872576
1.57175517244443,1.57175517244443,1.57175517244443,1.57175517244443,1.57175517244443
0.780372683304704,0.780372683304704,0.780372683304704,0.780372683304704,0.780372683304704
1.97048105887968,1.97048105887968,1.97048105887968,1.97048105887968,1.97048105887968
0.789893019385133,0.789893019385133,0.789893019385133,0.789893019385133,0.789893019385133
0.903041390299116,0.903041390299116,0.903041390299116,0.903041390299116,0.903041390299116
