"Dado5","Dado10","Dado20","Dado40","Coluna.controle"
-4.01639418874949,NA,NA,NA,-4.01639418874949
-3.51391710947968,-3.51391710947968,NA,NA,-3.51391710947968
-2.76095864160526,-2.76095864160526,-2.76095864160526,NA,-2.76095864160526
-1.0495299991609,-1.0495299991609,-1.0495299991609,-1.0495299991609,-1.0495299991609
-0.946793856246605,-0.946793856246605,-0.946793856246605,-0.946793856246605,-0.946793856246605
-1.58482019943677,-1.58482019943677,-1.58482019943677,-1.58482019943677,-1.58482019943677
-1.22225760027058,-1.22225760027058,-1.22225760027058,-1.22225760027058,-1.22225760027058
-1.0753032870163,-1.0753032870163,-1.0753032870163,-1.0753032870163,-1.0753032870163
-1.99753762276013,-1.99753762276013,-1.99753762276013,-1.99753762276013,-1.99753762276013
-2.30872606221234,-2.30872606221234,-2.30872606221234,NA,-2.30872606221234
-2.67720932894079,-2.67720932894079,-2.67720932894079,NA,-2.67720932894079
-0.57716423474221,-0.57716423474221,-0.57716423474221,-0.57716423474221,-0.57716423474221
0.480444141510378,0.480444141510378,0.480444141510378,0.480444141510378,0.480444141510378
-0.910460045056063,-0.910460045056063,-0.910460045056063,-0.910460045056063,-0.910460045056063
-0.863591289249953,-0.863591289249953,-0.863591289249953,-0.863591289249953,-0.863591289249953
-0.445570109739314,-0.445570109739314,-0.445570109739314,-0.445570109739314,-0.445570109739314
-1.36596924360801,-1.36596924360801,-1.36596924360801,-1.36596924360801,-1.36596924360801
-3.4103442353063,-3.4103442353063,NA,NA,-3.4103442353063
-3.44646725931551,-3.44646725931551,NA,NA,-3.44646725931551
-0.959689951636105,-0.959689951636105,-0.959689951636105,-0.959689951636105,-0.959689951636105
-1.24305433485499,-1.24305433485499,-1.24305433485499,-1.24305433485499,-1.24305433485499
